TIME,OFFSET,T_SET120,T_SET115,T_SET110,T_SET105,T_SET100,T_SET95,T_SET90,T_SET86,T_SET75,T_SET70,T_SET65,T_SET60,T_SET55,T_SET50,T_SET45,T_SET40,T_SET35,ESPECTROSCOPIA,S_NORM
-0.065,0.018,0.024,0.022,0.024,0.024,0.026,0.028,0.028,0.0336,0.044,0.06,0.084,0.102,0.114,0.134,0.136,0.142,0.148,0.872,0.156
-0.0649,0.018,0.024,0.022,0.022,0.024,0.024,0.028,0.0288,0.032,0.044,0.056,0.08,0.1,0.114,0.134,0.136,0.14,0.146,0.864,0.156
-0.0648,0.014,0.024,0.024,0.024,0.022,0.026,0.028,0.0272,0.032,0.042,0.054,0.08,0.1,0.112,0.132,0.134,0.14,0.146,0.856,0.156
-0.0647,0.016,0.022,0.024,0.022,0.024,0.026,0.024,0.028,0.0312,0.038,0.052,0.076,0.1,0.11,0.13,0.134,0.14,0.144,0.848,0.156
-0.0646,0.016,0.022,0.022,0.022,0.022,0.024,0.026,0.0272,0.0288,0.038,0.052,0.076,0.096,0.11,0.13,0.13,0.138,0.144,0.856,0.158
-0.0645,0.016,0.024,0.024,0.022,0.024,0.024,0.024,0.0272,0.0288,0.036,0.05,0.076,0.096,0.108,0.128,0.13,0.136,0.144,0.856,0.156
-0.0644,0.018,0.022,0.022,0.022,0.022,0.022,0.026,0.0248,0.0296,0.036,0.048,0.074,0.094,0.108,0.128,0.13,0.136,0.144,0.856,0.156
-0.0643,0.016,0.022,0.022,0.022,0.022,0.022,0.024,0.0232,0.0264,0.034,0.048,0.072,0.088,0.104,0.122,0.13,0.134,0.144,0.848,0.156
-0.0642,0.016,0.02,0.022,0.022,0.022,0.02,0.022,0.0224,0.0256,0.032,0.046,0.07,0.088,0.102,0.126,0.126,0.134,0.144,0.848,0.156
-0.0641,0.016,0.022,0.022,0.022,0.024,0.022,0.024,0.0224,0.0256,0.032,0.042,0.068,0.086,0.102,0.122,0.126,0.134,0.142,0.848,0.156
-0.064,0.016,0.02,0.022,0.022,0.022,0.022,0.022,0.0224,0.0256,0.032,0.042,0.066,0.086,0.1,0.122,0.124,0.132,0.14,0.832,0.158
-0.0639,0.016,0.022,0.02,0.022,0.02,0.022,0.022,0.0232,0.0248,0.032,0.04,0.064,0.084,0.098,0.12,0.124,0.13,0.14,0.84,0.156
-0.0638,0.016,0.022,0.02,0.02,0.02,0.022,0.022,0.0224,0.024,0.032,0.042,0.062,0.082,0.096,0.118,0.122,0.13,0.14,0.832,0.156
-0.0637,0.016,0.022,0.02,0.022,0.02,0.022,0.022,0.0216,0.0232,0.03,0.04,0.062,0.08,0.096,0.116,0.122,0.13,0.138,0.832,0.156
-0.0636,0.016,0.02,0.022,0.02,0.02,0.022,0.022,0.0208,0.0232,0.03,0.038,0.06,0.078,0.094,0.116,0.12,0.128,0.138,0.832,0.156
-0.0635,0.016,0.022,0.022,0.02,0.02,0.02,0.022,0.0216,0.0232,0.028,0.038,0.058,0.076,0.092,0.116,0.12,0.128,0.138,0.824,0.156
-0.0634,0.018,0.022,0.022,0.02,0.02,0.022,0.022,0.0208,0.0232,0.028,0.036,0.056,0.076,0.092,0.114,0.118,0.126,0.138,0.832,0.156
-0.0633,0.016,0.02,0.02,0.02,0.018,0.02,0.022,0.0224,0.0216,0.026,0.036,0.056,0.074,0.088,0.112,0.118,0.124,0.136,0.808,0.156
-0.0632,0.018,0.02,0.02,0.022,0.02,0.022,0.024,0.02,0.0208,0.026,0.034,0.054,0.072,0.088,0.112,0.116,0.124,0.136,0.816,0.156
-0.0631,0.016,0.02,0.02,0.02,0.018,0.022,0.022,0.0208,0.0224,0.026,0.032,0.054,0.07,0.084,0.11,0.116,0.122,0.134,0.808,0.156
-0.063,0.018,0.018,0.02,0.02,0.022,0.02,0.022,0.0208,0.0216,0.026,0.032,0.05,0.068,0.084,0.108,0.114,0.12,0.132,0.8,0.156
-0.0629,0.016,0.02,0.02,0.02,0.02,0.02,0.022,0.0208,0.0216,0.026,0.032,0.048,0.066,0.082,0.106,0.112,0.122,0.134,0.8,0.156
-0.0628,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.024,0.032,0.048,0.066,0.082,0.104,0.112,0.12,0.132,0.792,0.156
-0.0627,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0208,0.026,0.03,0.046,0.062,0.082,0.104,0.11,0.118,0.132,0.776,0.156
-0.0626,0.016,0.02,0.02,0.02,0.022,0.018,0.022,0.0208,0.02,0.024,0.028,0.044,0.064,0.08,0.102,0.11,0.116,0.13,0.792,0.154
-0.0625,0.016,0.02,0.02,0.02,0.018,0.02,0.02,0.02,0.0208,0.024,0.028,0.044,0.062,0.078,0.102,0.108,0.116,0.128,0.776,0.156
-0.0624,0.016,0.02,0.018,0.022,0.02,0.02,0.02,0.02,0.0192,0.022,0.03,0.042,0.06,0.074,0.098,0.106,0.116,0.128,0.776,0.154
-0.0623,0.018,0.022,0.022,0.02,0.02,0.022,0.022,0.02,0.0208,0.022,0.028,0.042,0.058,0.074,0.098,0.104,0.114,0.128,0.776,0.154
-0.0622,0.016,0.022,0.02,0.02,0.02,0.02,0.022,0.0192,0.0208,0.022,0.028,0.04,0.058,0.072,0.096,0.102,0.112,0.124,0.768,0.158
-0.0621,0.018,0.022,0.02,0.02,0.02,0.02,0.02,0.0208,0.0208,0.022,0.028,0.04,0.056,0.07,0.096,0.102,0.112,0.126,0.768,0.156
-0.062,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.022,0.026,0.038,0.056,0.068,0.094,0.1,0.11,0.124,0.752,0.156
-0.0619,0.016,0.02,0.02,0.02,0.02,0.02,0.022,0.02,0.0192,0.02,0.024,0.038,0.052,0.068,0.094,0.1,0.11,0.126,0.776,0.156
-0.0618,0.016,0.02,0.02,0.022,0.022,0.022,0.02,0.0192,0.0184,0.02,0.026,0.036,0.05,0.066,0.092,0.098,0.11,0.124,0.752,0.158
-0.0617,0.016,0.02,0.02,0.022,0.02,0.02,0.02,0.0184,0.0208,0.02,0.024,0.036,0.05,0.066,0.09,0.098,0.104,0.122,0.736,0.156
-0.0616,0.018,0.02,0.02,0.02,0.02,0.022,0.02,0.0184,0.0208,0.022,0.024,0.036,0.048,0.064,0.088,0.096,0.102,0.122,0.736,0.156
-0.0615,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.022,0.024,0.034,0.048,0.062,0.086,0.094,0.104,0.122,0.728,0.156
-0.0614,0.018,0.02,0.02,0.02,0.02,0.022,0.02,0.0184,0.02,0.022,0.024,0.032,0.044,0.062,0.086,0.094,0.102,0.12,0.72,0.156
-0.0613,0.016,0.02,0.022,0.02,0.02,0.02,0.02,0.02,0.02,0.022,0.024,0.032,0.044,0.06,0.084,0.092,0.104,0.118,0.72,0.156
-0.0612,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.0192,0.02,0.024,0.032,0.044,0.058,0.082,0.092,0.1,0.116,0.72,0.156
-0.0611,0.016,0.02,0.02,0.018,0.018,0.02,0.02,0.02,0.0192,0.022,0.024,0.032,0.046,0.058,0.08,0.092,0.1,0.116,0.704,0.156
-0.061,0.018,0.02,0.02,0.018,0.018,0.02,0.02,0.0192,0.0192,0.02,0.024,0.028,0.042,0.056,0.082,0.088,0.098,0.116,0.704,0.156
-0.0609,0.018,0.022,0.022,0.02,0.02,0.02,0.02,0.0184,0.0208,0.02,0.022,0.028,0.04,0.056,0.076,0.088,0.098,0.116,0.696,0.156
-0.0608,0.018,0.022,0.02,0.022,0.02,0.02,0.02,0.0192,0.0176,0.02,0.022,0.028,0.042,0.054,0.076,0.086,0.096,0.116,0.68,0.156
-0.0607,0.016,0.02,0.022,0.02,0.02,0.02,0.018,0.0184,0.0184,0.02,0.022,0.028,0.04,0.054,0.076,0.084,0.096,0.114,0.688,0.156
-0.0606,0.016,0.022,0.018,0.02,0.018,0.02,0.02,0.0192,0.0184,0.022,0.022,0.028,0.036,0.052,0.074,0.084,0.094,0.114,0.68,0.156
-0.0605,0.018,0.018,0.02,0.02,0.018,0.022,0.02,0.02,0.0184,0.02,0.022,0.028,0.038,0.052,0.074,0.082,0.094,0.114,0.672,0.156
-0.0604,0.018,0.02,0.02,0.02,0.018,0.018,0.02,0.0184,0.0208,0.02,0.022,0.028,0.036,0.05,0.074,0.08,0.092,0.11,0.664,0.156
-0.0603,0.016,0.02,0.02,0.018,0.02,0.02,0.02,0.0192,0.0192,0.02,0.022,0.026,0.036,0.048,0.07,0.08,0.09,0.112,0.648,0.156
-0.0602,0.018,0.02,0.02,0.02,0.02,0.018,0.02,0.0192,0.02,0.02,0.022,0.026,0.034,0.048,0.07,0.078,0.088,0.112,0.64,0.156
-0.0601,0.018,0.022,0.018,0.02,0.02,0.018,0.018,0.0184,0.0184,0.022,0.022,0.026,0.034,0.046,0.068,0.078,0.088,0.108,0.64,0.156
-0.06,0.016,0.02,0.018,0.02,0.02,0.02,0.02,0.02,0.0184,0.02,0.02,0.026,0.034,0.046,0.068,0.076,0.086,0.106,0.632,0.156
-0.0599,0.016,0.02,0.02,0.022,0.022,0.02,0.022,0.0184,0.0192,0.022,0.022,0.026,0.034,0.042,0.066,0.076,0.084,0.104,0.624,0.156
-0.0598,0.018,0.02,0.02,0.022,0.02,0.02,0.022,0.02,0.0192,0.02,0.02,0.026,0.032,0.044,0.064,0.076,0.084,0.104,0.616,0.156
-0.0597,0.016,0.02,0.022,0.02,0.018,0.02,0.022,0.0192,0.0184,0.02,0.022,0.024,0.034,0.04,0.064,0.074,0.084,0.104,0.592,0.156
-0.0596,0.016,0.02,0.02,0.02,0.018,0.022,0.02,0.0184,0.0192,0.02,0.02,0.026,0.03,0.042,0.062,0.074,0.082,0.104,0.6,0.156
-0.0595,0.016,0.02,0.02,0.022,0.022,0.02,0.02,0.0192,0.0192,0.02,0.02,0.024,0.03,0.042,0.06,0.07,0.08,0.102,0.592,0.156
-0.0594,0.016,0.018,0.02,0.02,0.02,0.02,0.02,0.0216,0.0184,0.02,0.02,0.024,0.03,0.04,0.06,0.07,0.08,0.102,0.576,0.154
-0.0593,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.0184,0.0184,0.02,0.02,0.024,0.032,0.04,0.058,0.07,0.08,0.102,0.568,0.156
-0.0592,0.016,0.022,0.02,0.02,0.022,0.022,0.02,0.02,0.0208,0.02,0.022,0.024,0.03,0.038,0.058,0.066,0.078,0.1,0.568,0.156
-0.0591,0.016,0.02,0.02,0.02,0.022,0.02,0.02,0.0184,0.0192,0.02,0.022,0.024,0.028,0.04,0.056,0.068,0.078,0.1,0.552,0.156
-0.059,0.018,0.018,0.02,0.02,0.018,0.02,0.022,0.0192,0.02,0.022,0.02,0.022,0.028,0.038,0.056,0.066,0.076,0.098,0.552,0.158
-0.0589,0.016,0.02,0.022,0.02,0.02,0.02,0.02,0.0184,0.0184,0.02,0.022,0.024,0.028,0.036,0.054,0.064,0.076,0.096,0.56,0.156
-0.0588,0.018,0.018,0.02,0.018,0.02,0.02,0.02,0.0184,0.02,0.02,0.02,0.022,0.028,0.034,0.054,0.064,0.074,0.096,0.536,0.156
-0.0587,0.014,0.018,0.02,0.02,0.02,0.02,0.02,0.0192,0.0184,0.02,0.02,0.022,0.028,0.036,0.052,0.06,0.074,0.096,0.52,0.154
-0.0586,0.018,0.02,0.02,0.02,0.02,0.02,0.022,0.0192,0.0192,0.02,0.022,0.022,0.026,0.034,0.05,0.062,0.074,0.094,0.512,0.156
-0.0585,0.014,0.02,0.02,0.018,0.02,0.02,0.02,0.02,0.0192,0.02,0.02,0.024,0.026,0.034,0.048,0.062,0.07,0.094,0.496,0.156
-0.0584,0.016,0.02,0.018,0.02,0.02,0.02,0.02,0.0184,0.0192,0.02,0.02,0.022,0.026,0.034,0.05,0.06,0.07,0.092,0.496,0.156
-0.0583,0.016,0.02,0.02,0.02,0.022,0.022,0.02,0.0184,0.0192,0.02,0.02,0.022,0.026,0.036,0.048,0.058,0.068,0.092,0.48,0.156
-0.0582,0.016,0.02,0.022,0.02,0.018,0.022,0.022,0.0192,0.0184,0.022,0.022,0.02,0.028,0.034,0.048,0.058,0.068,0.088,0.456,0.156
-0.0581,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.0184,0.02,0.02,0.02,0.026,0.032,0.046,0.058,0.068,0.09,0.464,0.156
-0.058,0.016,0.02,0.018,0.02,0.02,0.02,0.02,0.0176,0.02,0.02,0.02,0.022,0.024,0.032,0.046,0.056,0.064,0.09,0.448,0.156
-0.0579,0.016,0.02,0.02,0.022,0.02,0.018,0.02,0.0184,0.0184,0.022,0.02,0.022,0.024,0.032,0.046,0.054,0.066,0.088,0.44,0.156
-0.0578,0.016,0.02,0.02,0.02,0.02,0.022,0.02,0.0208,0.0192,0.022,0.02,0.02,0.026,0.032,0.044,0.056,0.064,0.088,0.44,0.156
-0.0577,0.018,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.022,0.02,0.022,0.024,0.032,0.044,0.054,0.064,0.086,0.424,0.154
-0.0576,0.016,0.02,0.018,0.02,0.02,0.022,0.02,0.02,0.0192,0.02,0.02,0.022,0.024,0.03,0.044,0.056,0.064,0.086,0.416,0.156
-0.0575,0.016,0.02,0.02,0.02,0.022,0.022,0.02,0.0192,0.0184,0.02,0.018,0.022,0.024,0.03,0.044,0.054,0.064,0.084,0.416,0.156
-0.0574,0.016,0.02,0.02,0.018,0.022,0.02,0.02,0.0192,0.0192,0.02,0.02,0.022,0.024,0.03,0.042,0.05,0.062,0.084,0.424,0.156
-0.0573,0.014,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.0184,0.02,0.02,0.022,0.024,0.03,0.042,0.05,0.058,0.084,0.408,0.156
-0.0572,0.016,0.02,0.02,0.018,0.018,0.02,0.02,0.0184,0.0192,0.022,0.022,0.022,0.024,0.03,0.042,0.05,0.062,0.084,0.384,0.156
-0.0571,0.016,0.02,0.02,0.02,0.022,0.022,0.018,0.02,0.0192,0.02,0.02,0.02,0.024,0.028,0.042,0.05,0.058,0.082,0.376,0.156
-0.057,0.016,0.02,0.02,0.02,0.018,0.02,0.02,0.0208,0.0176,0.02,0.02,0.022,0.022,0.028,0.04,0.05,0.058,0.082,0.368,0.156
-0.0569,0.016,0.022,0.02,0.022,0.02,0.02,0.02,0.0192,0.0192,0.022,0.022,0.022,0.024,0.028,0.04,0.048,0.06,0.08,0.352,0.156
-0.0568,0.016,0.02,0.022,0.02,0.02,0.02,0.018,0.0176,0.0192,0.022,0.022,0.02,0.024,0.026,0.038,0.048,0.058,0.08,0.352,0.156
-0.0567,0.018,0.02,0.02,0.022,0.02,0.02,0.02,0.02,0.0184,0.018,0.02,0.02,0.022,0.028,0.038,0.048,0.058,0.078,0.336,0.156
-0.0566,0.018,0.02,0.022,0.022,0.02,0.02,0.02,0.02,0.0184,0.02,0.022,0.02,0.022,0.03,0.038,0.048,0.056,0.078,0.344,0.156
-0.0565,0.018,0.02,0.02,0.02,0.018,0.02,0.02,0.0192,0.0176,0.02,0.022,0.022,0.024,0.026,0.036,0.046,0.056,0.078,0.336,0.156
-0.0564,0.016,0.02,0.018,0.02,0.02,0.02,0.018,0.02,0.0184,0.022,0.02,0.022,0.022,0.026,0.038,0.046,0.054,0.076,0.344,0.156
-0.0563,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.0192,0.02,0.022,0.02,0.024,0.026,0.038,0.046,0.054,0.076,0.376,0.156
-0.0562,0.018,0.02,0.02,0.02,0.02,0.02,0.022,0.0192,0.0184,0.02,0.02,0.022,0.022,0.026,0.036,0.046,0.054,0.076,0.376,0.156
-0.0561,0.016,0.02,0.02,0.02,0.02,0.022,0.02,0.0192,0.0184,0.02,0.02,0.022,0.022,0.028,0.036,0.046,0.052,0.076,0.328,0.156
-0.056,0.016,0.02,0.022,0.02,0.02,0.02,0.02,0.0192,0.0192,0.02,0.022,0.022,0.022,0.026,0.036,0.044,0.054,0.074,0.288,0.154
-0.0559,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.0184,0.018,0.02,0.022,0.024,0.026,0.036,0.044,0.054,0.074,0.28,0.156
-0.0558,0.018,0.018,0.02,0.02,0.02,0.018,0.022,0.0184,0.0192,0.02,0.02,0.022,0.02,0.024,0.034,0.044,0.052,0.074,0.264,0.156
-0.0557,0.016,0.022,0.02,0.022,0.022,0.02,0.02,0.0192,0.0184,0.022,0.02,0.02,0.02,0.026,0.034,0.044,0.05,0.072,0.24,0.156
-0.0556,0.016,0.02,0.02,0.022,0.022,0.022,0.02,0.02,0.0192,0.02,0.02,0.02,0.024,0.024,0.034,0.044,0.05,0.072,0.24,0.156
-0.0555,0.014,0.02,0.022,0.02,0.02,0.02,0.02,0.0192,0.0184,0.022,0.02,0.02,0.022,0.026,0.032,0.04,0.052,0.074,0.24,0.156
-0.0554,0.016,0.02,0.022,0.02,0.02,0.02,0.02,0.0192,0.0192,0.02,0.02,0.02,0.022,0.026,0.036,0.042,0.05,0.07,0.232,0.156
-0.0553,0.016,0.02,0.018,0.022,0.02,0.02,0.022,0.0184,0.0192,0.022,0.02,0.022,0.02,0.026,0.034,0.042,0.048,0.07,0.232,0.156
-0.0552,0.016,0.02,0.022,0.018,0.02,0.02,0.018,0.02,0.02,0.02,0.02,0.022,0.022,0.026,0.032,0.042,0.05,0.07,0.24,0.156
-0.0551,0.016,0.02,0.02,0.02,0.022,0.02,0.02,0.0184,0.0192,0.02,0.022,0.02,0.022,0.024,0.034,0.042,0.048,0.068,0.24,0.156
-0.055,0.016,0.022,0.022,0.02,0.022,0.02,0.02,0.02,0.0192,0.022,0.02,0.02,0.022,0.024,0.032,0.04,0.048,0.07,0.248,0.154
-0.0549,0.016,0.02,0.022,0.018,0.02,0.02,0.02,0.02,0.0208,0.022,0.022,0.022,0.02,0.024,0.032,0.042,0.048,0.07,0.288,0.156
-0.0548,0.018,0.018,0.02,0.02,0.022,0.02,0.02,0.0192,0.0192,0.02,0.02,0.02,0.02,0.024,0.032,0.04,0.048,0.07,0.352,0.156
-0.0547,0.016,0.02,0.018,0.02,0.022,0.02,0.02,0.0184,0.0192,0.022,0.022,0.022,0.02,0.024,0.032,0.04,0.046,0.07,0.456,0.156
-0.0546,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.0192,0.022,0.02,0.02,0.022,0.022,0.03,0.042,0.048,0.07,0.368,0.156
-0.0545,0.016,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.0184,0.022,0.022,0.02,0.022,0.024,0.032,0.04,0.048,0.07,0.264,0.156
-0.0544,0.016,0.02,0.02,0.02,0.018,0.02,0.02,0.0176,0.02,0.02,0.022,0.02,0.022,0.024,0.032,0.04,0.046,0.068,0.216,0.156
-0.0543,0.018,0.022,0.02,0.02,0.02,0.02,0.022,0.02,0.0192,0.022,0.02,0.02,0.02,0.024,0.03,0.04,0.046,0.066,0.176,0.156
-0.0542,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.0184,0.02,0.02,0.02,0.022,0.024,0.03,0.04,0.046,0.068,0.152,0.156
-0.0541,0.016,0.02,0.02,0.02,0.018,0.02,0.02,0.0192,0.0184,0.02,0.02,0.022,0.022,0.024,0.032,0.038,0.046,0.066,0.128,0.156
-0.054,0.016,0.022,0.02,0.02,0.02,0.02,0.022,0.0176,0.0192,0.02,0.02,0.022,0.022,0.024,0.032,0.038,0.044,0.068,0.12,0.154
-0.0539,0.016,0.02,0.02,0.02,0.018,0.02,0.02,0.0176,0.0192,0.022,0.02,0.02,0.022,0.024,0.03,0.04,0.046,0.068,0.104,0.156
-0.0538,0.016,0.018,0.02,0.018,0.02,0.018,0.018,0.02,0.0192,0.022,0.02,0.02,0.022,0.024,0.032,0.038,0.048,0.066,0.088,0.156
-0.0537,0.016,0.018,0.02,0.02,0.022,0.02,0.02,0.02,0.0192,0.02,0.022,0.022,0.022,0.024,0.032,0.036,0.044,0.066,0.08,0.156
-0.0536,0.016,0.02,0.02,0.02,0.02,0.022,0.02,0.02,0.0184,0.02,0.02,0.022,0.022,0.024,0.03,0.038,0.046,0.068,0.072,0.156
-0.0535,0.016,0.022,0.022,0.02,0.02,0.02,0.022,0.0192,0.0192,0.018,0.022,0.02,0.022,0.022,0.032,0.038,0.044,0.068,0.056,0.156
-0.0534,0.016,0.02,0.02,0.02,0.02,0.022,0.02,0.02,0.0192,0.02,0.02,0.02,0.022,0.024,0.03,0.038,0.046,0.066,0.056,0.156
-0.0533,0.016,0.02,0.02,0.02,0.02,0.022,0.02,0.0192,0.0192,0.02,0.02,0.02,0.022,0.024,0.032,0.038,0.046,0.066,0.048,0.156
-0.0532,0.016,0.02,0.02,0.02,0.022,0.02,0.02,0.0192,0.02,0.022,0.022,0.02,0.022,0.024,0.03,0.038,0.044,0.066,0.048,0.156
-0.0531,0.016,0.02,0.02,0.02,0.02,0.02,0.018,0.0192,0.0192,0.02,0.022,0.022,0.022,0.024,0.032,0.038,0.046,0.066,0.04,0.156
-0.053,0.014,0.02,0.022,0.018,0.02,0.02,0.02,0.0192,0.0184,0.02,0.02,0.02,0.022,0.024,0.032,0.038,0.046,0.066,0.04,0.156
-0.0529,0.016,0.02,0.02,0.018,0.02,0.02,0.018,0.0184,0.0192,0.02,0.02,0.018,0.02,0.024,0.032,0.04,0.046,0.068,0.024,0.156
-0.0528,0.016,0.02,0.02,0.02,0.022,0.02,0.02,0.0192,0.0192,0.02,0.02,0.018,0.022,0.026,0.032,0.04,0.046,0.066,0.024,0.156
-0.0527,0.016,0.022,0.02,0.018,0.022,0.02,0.02,0.0192,0.02,0.022,0.02,0.02,0.02,0.024,0.03,0.038,0.046,0.068,0.024,0.156
-0.0526,0.016,0.018,0.02,0.022,0.02,0.018,0.02,0.0192,0.0184,0.022,0.022,0.02,0.02,0.022,0.03,0.038,0.046,0.068,0.024,0.156
-0.0525,0.018,0.02,0.02,0.022,0.022,0.02,0.02,0.0184,0.0184,0.018,0.02,0.02,0.02,0.024,0.032,0.038,0.046,0.066,0.016,0.156
-0.0524,0.016,0.022,0.018,0.02,0.02,0.02,0.02,0.0184,0.0176,0.022,0.022,0.02,0.02,0.024,0.034,0.04,0.046,0.066,0.024,0.156
-0.0523,0.016,0.02,0.02,0.02,0.02,0.02,0.022,0.02,0.0184,0.02,0.02,0.022,0.022,0.024,0.03,0.038,0.048,0.068,0.032,0.156
-0.0522,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.0184,0.02,0.02,0.022,0.02,0.024,0.032,0.04,0.046,0.07,0.064,0.156
-0.0521,0.016,0.02,0.02,0.022,0.02,0.02,0.018,0.02,0.0192,0.018,0.02,0.022,0.022,0.024,0.032,0.038,0.046,0.066,0.08,0.154
-0.052,0.016,0.02,0.02,0.02,0.02,0.018,0.02,0.0192,0.0192,0.02,0.02,0.02,0.02,0.024,0.034,0.04,0.048,0.066,0.032,0.154
-0.0519,0.014,0.02,0.02,0.018,0.02,0.02,0.02,0.0192,0.0192,0.018,0.02,0.02,0.02,0.024,0.032,0.04,0.048,0.066,0.024,0.156
-0.0518,0.016,0.02,0.018,0.02,0.02,0.022,0.02,0.0192,0.0192,0.022,0.02,0.02,0.022,0.026,0.032,0.04,0.048,0.07,0.008,0.156
-0.0517,0.018,0.018,0.022,0.02,0.018,0.022,0.02,0.02,0.0192,0.022,0.02,0.02,0.022,0.026,0.032,0.042,0.048,0.068,0.016,0.156
-0.0516,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.0184,0.0192,0.02,0.022,0.02,0.022,0.026,0.034,0.042,0.048,0.07,0.016,0.154
-0.0515,0.018,0.022,0.02,0.018,0.022,0.02,0.02,0.0184,0.0192,0.02,0.02,0.02,0.024,0.024,0.032,0.04,0.048,0.07,0.016,0.156
-0.0514,0.016,0.022,0.022,0.02,0.02,0.02,0.02,0.02,0.0192,0.02,0.018,0.02,0.022,0.024,0.034,0.042,0.048,0.07,0.032,0.156
-0.0513,0.018,0.02,0.02,0.02,0.02,0.018,0.02,0.0192,0.0184,0.02,0.022,0.02,0.022,0.024,0.034,0.042,0.048,0.072,0.032,0.158
-0.0512,0.016,0.02,0.02,0.02,0.02,0.02,0.018,0.02,0.0192,0.02,0.02,0.02,0.022,0.026,0.034,0.042,0.05,0.07,0.04,0.156
-0.0511,0.016,0.018,0.022,0.02,0.02,0.02,0.018,0.0192,0.0184,0.02,0.02,0.02,0.022,0.026,0.034,0.044,0.05,0.074,0.032,0.156
-0.051,0.018,0.02,0.02,0.02,0.022,0.02,0.02,0.02,0.0208,0.02,0.02,0.022,0.022,0.028,0.036,0.044,0.05,0.072,0.048,0.156
-0.0509,0.014,0.02,0.02,0.02,0.022,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.022,0.028,0.034,0.044,0.05,0.072,0.056,0.156
-0.0508,0.016,0.02,0.022,0.02,0.02,0.022,0.018,0.0184,0.0184,0.02,0.02,0.02,0.022,0.026,0.034,0.046,0.052,0.074,0.056,0.156
-0.0507,0.018,0.02,0.02,0.022,0.02,0.02,0.02,0.0192,0.02,0.02,0.02,0.02,0.022,0.026,0.036,0.044,0.052,0.072,0.064,0.156
-0.0506,0.016,0.022,0.02,0.022,0.02,0.02,0.022,0.02,0.0184,0.02,0.022,0.02,0.022,0.028,0.034,0.046,0.054,0.074,0.072,0.156
-0.0505,0.018,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.022,0.02,0.022,0.022,0.026,0.036,0.046,0.056,0.074,0.072,0.156
-0.0504,0.018,0.02,0.022,0.02,0.02,0.022,0.02,0.0192,0.0192,0.02,0.02,0.02,0.022,0.028,0.036,0.046,0.056,0.074,0.08,0.156
-0.0503,0.016,0.022,0.02,0.02,0.02,0.018,0.02,0.02,0.0176,0.02,0.02,0.02,0.024,0.028,0.038,0.048,0.056,0.078,0.08,0.156
-0.0502,0.016,0.018,0.02,0.022,0.02,0.02,0.02,0.02,0.0184,0.02,0.02,0.022,0.024,0.028,0.038,0.046,0.056,0.076,0.096,0.156
-0.0501,0.016,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.02,0.02,0.02,0.022,0.03,0.038,0.048,0.056,0.076,0.104,0.156
-0.05,0.016,0.02,0.02,0.022,0.018,0.02,0.02,0.0192,0.0184,0.02,0.018,0.02,0.024,0.028,0.038,0.05,0.056,0.078,0.104,0.154
-0.0499,0.016,0.02,0.022,0.02,0.02,0.022,0.02,0.02,0.0192,0.02,0.02,0.022,0.024,0.028,0.04,0.05,0.058,0.078,0.12,0.156
-0.0498,0.018,0.022,0.02,0.018,0.02,0.02,0.02,0.02,0.0192,0.02,0.02,0.02,0.022,0.03,0.04,0.05,0.06,0.078,0.128,0.156
-0.0497,0.016,0.02,0.02,0.018,0.022,0.02,0.02,0.0192,0.0184,0.02,0.02,0.022,0.026,0.03,0.04,0.052,0.06,0.08,0.144,0.156
-0.0496,0.016,0.022,0.02,0.018,0.02,0.02,0.02,0.0184,0.0208,0.022,0.02,0.022,0.024,0.03,0.042,0.05,0.06,0.082,0.144,0.156
-0.0495,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0208,0.022,0.02,0.02,0.022,0.032,0.042,0.054,0.062,0.084,0.152,0.156
-0.0494,0.016,0.02,0.022,0.02,0.02,0.022,0.02,0.0192,0.0192,0.02,0.02,0.022,0.024,0.03,0.042,0.052,0.062,0.082,0.168,0.156
-0.0493,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0184,0.02,0.02,0.02,0.024,0.032,0.044,0.056,0.062,0.084,0.176,0.156
